pc_elapsed_s,pc_unix_s,frame_index,roll_deg,pitch_deg,yaw_deg,altitude_m,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fc_time_s,imu_irq_hz,imu_poll_hz,imu_age_ms,roll_acc_deg,pitch_acc_deg,roll_gyro_deg,pitch_gyro_deg,roll_residual_deg,pitch_residual_deg,attitude_cf_alpha,attitude_dt_ms,coax_roll_rate_kd,coax_pitch_rate_kd,coax_yaw_angle_kp,coax_yaw_rate_kd,coax_vel_x_kd,coax_vel_y_kd,coax_vel_z_kd,coax_accel_xy_limit_m_s2,coax_accel_z_limit_m_s2,nav_acc_x_m_s2,nav_acc_y_m_s2,nav_acc_z_m_s2,vel_est_x_m_s,vel_est_y_m_s,vel_ref_x_m_s,vel_ref_y_m_s,vel_err_x_m_s,vel_err_y_m_s,vel_pid_out_x_m_s2,vel_pid_out_y_m_s2,vel_pid_p_x_m_s2,vel_pid_i_x_m_s2,vel_pid_d_x_m_s2,vel_pid_p_y_m_s2,vel_pid_i_y_m_s2,vel_pid_d_y_m_s2,servo_alpha_us,servo_beta_us,motor_upper_us,motor_lower_us,vel_loop_x_kp,vel_loop_y_kp,vel_loop_output_limit_m_s2,vel_loop_x_ki,vel_loop_y_ki,vel_loop_i_limit_m_s2,vel_loop_x_kd,vel_loop_y_kd,vel_loop_enable,flow_raw_vx_m_s,flow_raw_vy_m_s
0.710762,1783676943.237789,11,-3.01076245,-2.82876253,6.01663876,0,0.048199106,0.00442369375,0.99414438,0.0250504352,-0.0311127137,0.00562647264,66.9250031,991.710449,0,0.427000016,0.254950196,2.77567077,0.278657109,2.78344798,-0.023706913,-0.00777721405,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-0.000104262836,0.000124372018,3.32450873e-05,-5.10167811e-05,1.70959265e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000636396057,0.000212132014
0.771626,1783676943.298654,12,-3.01032448,-2.82560802,6.01623631,0,0.0492481515,0.00414560083,0.99451524,-0.00754602905,-0.0663897246,-0.0114475358,66.9750061,991.710449,0,0.0920000076,0.238834009,2.8349328,0.279160857,2.78637743,-0.0403268486,0.0485553741,0.996007919,1.00199997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,-3.39411199e-05,0,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,-0
0.833457,1783676943.360485,13,-3.00787568,-2.81507754,6.01544857,0,0.0492565408,0.00493866578,0.994332492,-0.0128248585,-0.046616137,-0.021996025,67.0250015,991.710449,0,0.612000048,0.284575224,2.83592463,0.281435966,2.79694486,0.00313925743,0.0389797688,0.995980263,1.00899994,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-0.000191549072,-7.68117661e-06,8.50868237e-05,-3.41343912e-05,3.3933371e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,0.000424264028
0.896079,1783676943.423107,14,-3.0093534,-2.82286429,6.01478863,0,0.0478406549,0.00523233227,0.994791746,-0.0028684279,-0.0623666197,-0.0197122302,67.0750046,991.714417,0,0.187000006,0.301357329,2.75325942,0.279884636,2.78946042,0.0214726925,-0.0362010002,0.99598819,1.00699997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0.0002122593,-0.000109192064,-0.000101108555,-3.37273741e-05,-1.0995641e-07,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,-0
0.959016,1783676943.486043,15,-3.00756693,-2.82008052,6.01410866,0,0.0496906675,0.0049502477,0.994514883,-0.00438075047,-0.0248644929,-0.0220302921,67.125,991.714417,0,0.78700006,0.285190284,2.86035419,0.281743616,2.79182386,0.00344666839,0.0685303211,0.99598819,1.00699997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0.000153965957,-4.58018512e-05,-0.000142650606,-5.07566401e-05,1.69244377e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000636396057,0.000212132014
1.022734,1783676943.549762,16,-3.0112114,-2.81499577,6.01338291,0,0.0496805236,0.00477876654,0.995039046,0.00802141707,-0.0603603609,-0.00174195855,67.1750031,991.714417,0,0.35800001,0.275166154,2.85826945,0.27812475,2.79693699,-0.00295859575,0.0613324642,0.995980263,1.00899994,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,8.18467161e-05,-0.00022717753,1.33323674e-05,-3.38585378e-05,3.37118981e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,0.000424264028
1.084383,1783676943.611411,17,-3.01282644,-2.81475902,6.01317215,0,0.0478371829,0.00423200428,0.993810356,0.00122526009,0.0389006734,-0.0374495313,67.2250061,991.714417,0,0.088000007,0.243984714,2.75578737,0.276629776,2.79758906,-0.0326450616,-0.0418016911,0.995960414,1.01400006,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,-3.39411199e-05,3.39411199e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,0.000424264028
1.116146,1783676943.643173,18,-3.0128994,-2.81427383,6.01222801,0,0.0482836664,0.00481136749,0.994394779,-0.0191723313,-0.0353674293,-3.99909914e-06,67.2750015,991.714417,0,0.550999999,0.277222782,2.77982855,0.276421696,2.7979784,0.000801086426,-0.0181498528,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-0.000139194133,-6.20499995e-05,6.18553167e-05,3.3800814e-05,3.38785721e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,0.000424264028,0.000424264028
1.178902,1783676943.705930,19,-3.01378727,-2.81664777,6.01173592,0,0.0506072007,0.00501937838,0.994418383,-0.00506539457,-0.0620456114,0.0113289766,67.3250046,991.706482,0,0.0980000049,0.289200962,2.91330361,0.275481939,2.79505682,0.0137190223,0.118246794,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0.000124284634,-0.000119437434,-5.74493424e-05,-3.38158425e-05,3.38207283e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000424264028,0.000424264028
1.240708,1783676943.767735,20,-3.01333666,-2.80849791,6.01105022,0,0.0490410328,0.00444953004,0.994517684,0.000456553884,-0.000764934346,-0.00452033384,67.375,991.706482,0,0.72300005,0.256342947,2.82301855,0.276066989,2.80360341,-0.0197240412,0.0194151402,0.995980263,1.00899994,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-8.73845856e-05,1.92383686e-05,7.33566339e-05,-1.70587318e-05,5.09310958e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000212132014,0.000636396057
1.303395,1783676943.830422,21,-3.01370931,-2.80818105,6.01072788,0,0.0500189811,0.00464514364,0.994891405,-0.0220754314,0.0085228784,0.0127235036,67.4250031,991.706482,0,0.280000001,0.267511815,2.87813759,0.27564764,2.80369902,-0.0081358254,0.0744385719,0.995980263,1.00899994,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0.000111769441,0.000121919147,1.05857853e-05,1.12775368e-07,-3.38181053e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0.000424264028
1.365415,1783676943.892442,22,-3.01489949,-2.79861355,6.00986481,0,0.0491202697,0.00453160657,0.993915498,-0.0151173929,-0.0542506464,-0.0237045437,67.4750061,991.706482,0,0.899000049,0.261229575,2.82928157,0.274477929,2.81350231,-0.0132483542,0.0157792568,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,-1.697056e-05,-1.697056e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000212132014,-0.000212132014
1.428055,1783676943.955082,23,-3.01589966,-2.79520202,6.0094862,0,0.0490777083,0.00494400319,0.994322896,-0.0579530485,-0.0728185698,-0.00780453254,67.5250015,991.706482,0,0.45600003,0.284885526,2.82567263,0.273378313,2.81694221,0.0115072131,0.00873041153,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-6.42335435e-05,1.98597463e-05,7.781983e-05,1.6905813e-05,-1.6950542e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,0.000212132014,-0.000212132014
1.489937,1783676944.016965,24,-3.0155766,-2.80354023,6.0085659,0,0.0488998629,0.00487622665,0.994208217,0.032826107,-0.0063038934,-0.0269788299,67.5750046,991.72229,0,0.0920000076,0.281012565,2.81577444,0.273717642,2.80860949,0.00729492307,0.00716495514,0.995877028,1.03499997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,-1.697056e-05,-5.09116835e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000212132014,-0.000636396057
1.521667,1783676944.048695,25,-3.01183248,-2.79482794,6.00810337,0,0.0495802164,0.0054582255,0.994074285,-0.000812796876,-0.082923159,-0.00254286639,67.625,991.72229,0,0.640000045,0.314594358,2.8552618,0.277342141,2.81719828,0.0372522175,0.0380635262,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-4.96208704e-05,0.000103225044,0.000131263732,-5.00178352e-08,1.04050841e-07,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
1.584102,1783676944.111130,26,-3.00965786,-2.79415488,6.00753784,0,0.0486066528,0.00447198842,0.994443536,-0.00234761368,-0.0912618935,0.000842409208,67.6750031,991.72229,0,0.213000014,0.257656008,2.79826164,0.279755086,2.81810403,-0.0220990777,-0.0198423862,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,8.74704128e-05,8.98126527e-05,-9.2239381e-05,8.81701752e-08,9.05311524e-08,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
1.646706,1783676944.173733,27,-3.01064515,-2.79434252,6.00688934,0,0.0501852967,0.00501314458,0.994346678,-0.0206524022,0.028248027,-0.0335669741,67.7250061,991.72229,0,0.812000036,0.288862616,2.88926554,0.278638124,2.81754899,0.0102244914,0.071716547,0.99598819,1.00699997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,8.7023378e-05,0.000122781479,-0.000116558076,1.70581916e-05,1.70942003e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,0.000212132014,0.000212132014
1.709456,1783676944.236484,28,-3.01284218,-2.78118801,6.0061121,0,0.0502133816,0.00407712208,0.994070232,-0.020158032,0.00113759562,-0.0161708482,67.7750015,991.72229,0,0.382000029,0.234994054,2.89169455,0.276649773,2.83074617,-0.0416557193,0.0609483719,0.995976269,1.00999999,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,5.01251234e-05,3.22591513e-05,1.68800361e-05,-1.69199338e-05,-1.69379782e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000212132014,-0.000212132014
1.786236,1783676944.313263,29,-3.01212025,-2.78645205,6.00549412,0,0.0477839224,0.0050733923,0.994038284,0.0153605891,-0.0199332498,-0.049749814,67.8250046,991.555786,0,0.088000007,0.292424828,2.75208282,0.27714467,2.82601452,0.0152801573,-0.073931694,0.996111214,0.975999951,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,0,0,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
1.817858,1783676944.344885,30,-3.01185203,-2.78579021,6.0042572,0,0.0500655957,0.00517315883,0.99337703,0.0264457017,0.000753291533,-0.0351555794,67.875,991.555786,0,0.574000001,0.29837361,2.88519216,0.277388066,2.82615185,0.0209855437,0.059040308,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,7.80826813e-05,0.000112997222,-2.0370484e-05,-1.68918523e-05,-1.68566585e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0.000212132014,-0.000212132014
1.879911,1783676944.406939,31,-3.00980854,-2.7763443,6.00321102,0,0.050004445,0.005042681,0.994137287,-0.0549973026,-0.0815591812,-0.0372822583,67.9250031,991.555786,0,0.131000012,0.290625721,2.87947583,0.279470861,2.83565903,0.0111548603,0.0438168049,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,2.17437764e-06,1.79249801e-05,-5.46455412e-05,2.19177254e-09,1.80683806e-08,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
1.942568,1783676944.469595,32,-3.01258516,-2.77517152,6.0026226,0,0.0485140011,0.00454881508,0.994467378,0.00945338421,0.0508175045,-0.0396640226,67.9750061,991.555786,0,0.748000026,0.26207605,2.79286838,0.276798129,2.83718562,-0.014722079,-0.0443172455,0.99598819,1.00699997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,-0.000133032212,-9.34682794e-06,-0.000119934084,-1.33963439e-07,-9.41225586e-09,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
1.988149,1783676944.515177,33,-3.01093507,-2.77900481,6.00196934,0,0.0488071255,0.00432474166,0.993726254,-0.0141120348,-0.0888240784,-0.0081326291,68.0250015,991.555786,0,0.305000007,0.249352247,2.81181121,0.27850619,2.83326054,-0.0291539431,-0.0214493275,0.99598819,1.00699997,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,6.68585335e-06,3.23300083e-05,8.932114e-05,3.39478538e-05,3.39736762e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,0.000424264028,0.000424264028
2.050596,1783676944.577623,34,-3.00961518,-2.78197002,6.00133801,0,0.0491495207,0.0046802205,0.994429708,-0.0243652537,0.025666628,0.0120957866,68.0750046,991.674744,0,0.117000006,0.269656956,2.82950044,0.279749095,2.83021212,-0.0100921392,-0.000711679459,0.996043682,0.992999971,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,0,0,0,5.09116835e-05,1.697056e-05,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,0.000636396057,0.000212132014
2.114356,1783676944.641384,35,-3.01002312,-2.77831459,6.00086403,0,0.0497975089,0.00478497893,0.993480325,-0.010003509,-0.0314086266,-0.00216340832,68.125,991.674744,0,0.476000011,0.275956124,2.86947632,0.279314637,2.83372116,-0.00335851312,0.0357551575,0.995984197,1.00800002,-2.41000009,-2.5999999,-3,-0.200000003,0,0,3.0999999,3,2.5,3.55142365e-05,-2.50214343e-05,0.000155239119,3.5798351e-08,-2.52216061e-08,0,0,0.30779016,-0.465418607,1.49586022,-2.21955037,1.49586022,0,-0,-2.2340095,0.0144590661,0,1515,1875,1510,1316,4.86000013,-4.80000019,21.6700001,0,0.0199999996,0.540000021,0,0,1,-0,-0
